"d[59146257,59116300,0.08]",1
"d[59146257,59125620,0.15]",1
"d[59146259,59116306,0.15]",1
"d[59146264,59133192,0.15]",1
"d[59146293,59146308,0.05]",1
"d[59146293,59082686,0.05]",1
"d[59154485,59125613,0.15]",1
"d[59154488,59146899,0.2]",1
"d[59154488,59120062,0.15]",1
"d[59146308,59146313,0.05]",1
"d[59146308,59110359,0.05]",1
"d[59080775,59080765,0.08]",1
"d[59080775,59107322,0.05]",1
"d[59080788,59095026,0.1]",1
"d[59113590,59118611,0.05]",1
"d[59113590,59094292,0.08]",1
"d[59105502,59101390,0.1]",1
"d[59105510,59104418,0.05]",1
"d[59097709,59125643,0.08]",1
"d[59146899,59115377,0.2]",1
"d[59146899,59123928,0.05]",1
"d[59138750,59116291,0.05]",1
"d[59138750,59129094,0.15]",1
"d[59106124,59100424,0.08]",1
"d[59081564,59095700,0.05]",1
"d[59081566,59112364,0.05]",1
"d[59106145,59125598,0.08]",1
"d[59106154,59095044,0.15]",1
"d[59106154,59106160,0.05]",1
"d[59081605,59081615,0.08]",1
"d[59081605,59123873,0.1]",1
"d[59081615,59081625,0.05]",1
"d[59081615,59102119,0.08]",1
"d[59106215,3590703099,0.05]",1
"d[59106218,59106220,0.05]",1
"d[59081682,59104191,0.05]",1
"d[59081808,59124270,0.05]",1
"d[59098203,59098217,0.05]",1
"d[59098203,59146231,0.1]",1
"d[59098217,59123892,0.15]",1
"d[59081840,59081845,0.1]",1
"d[59081840,59101042,0.05]",1
"d[59081840,59095757,0.08]",1
"d[59081845,59106630,0.05]",1
"d[59106630,59106632,0.05]",1
"d[59106630,59168362,0.05]",1
"d[59082151,4231830135,0.05]",1
"d[59082151,59153751,0.25]",1
"d[59090420,59090428,0.08]",1
"d[59090420,59125598,0.08]",1
"d[59090428,59090438,0.05]",1
"d[59090428,59102544,0.05]",1
"d[59090438,59090444,0.08]",1
"d[59090438,59103553,0.08]",1
"d[59090444,59101483,0.08]",1
"d[59123240,59123246,0.05]",1
"d[59123240,59116275,0.08]",1
"d[59123246,59090484,0.05]",1
"d[59123246,59101098,0.05]",1
"d[59115071,59115076,0.08]",1
"d[59115076,59129525,0.05]",1
"d[59115076,59129518,0.08]",1
"d[59082376,59123953,0.05]",1
"d[59082376,59117103,0.25]",1
"d[57378616,57378620,0.05]",1
"d[59115369,59115372,0.08]",1
"d[59115372,59103582,0.15]",1
"d[59115377,59115384,0.1]",1
"d[59115384,59129518,0.1]",1
"d[59082686,59082702,0.05]",1
"d[59107279,59107281,0.05]",1
"d[59107279,59123853,0.08]",1
"d[3590703099,59101482,0.08]",1
"d[3590703103,59112339,0.08]",1
"d[59091076,59091084,0.05]",1
"d[59123853,59145411,0.15]",1
"d[59123873,59168101,0.05]",1
"d[59123881,59096556,0.15]",1
"d[59123881,59123966,0.05]",1
"d[59123892,59110286,0.15]",1
"d[59123892,59101369,0.05]",1
"d[59123905,59129094,0.08]",1
"d[59082950,4230838749,0.05]",1
"d[59082950,59082984,0.05]",1
"d[59123919,59125620,0.05]",1
"d[59123919,59125613,0.05]",1
"d[59156807,59162550,0.05]",1
"d[59099687,59099688,0.08]",1
"d[59099688,59099690,0.05]",1
"d[59099688,59099705,0.05]",1
"d[59099690,59099694,0.05]",1
"d[59099690,59101335,0.05]",1
"d[59124270,59101589,0.05]",1
"d[59099694,59102731,0.05]",1
