"d[59090428,59102544,0.5]","1.0"
"d[59123892,59110286,0.5]","1.0"
"d[59113590,59094292,0.5]","1.0"
"d[59090444,59101483,0.5]","1.0"
"d[59146259,59116306,0.5]","1.0"
"d[59084990,59104191,0.5]","1.0"
"d[59103553,59100417,0.5]","1.0"
"d[59106124,59100424,0.5]","1.0"
"d[59117099,59083465,0.5]","1.0"
"d[59146257,59116300,0.5]","1.0"
"d[59080775,59080765,0.5]","1.0"
"d[59081615,59102119,0.5]","1.0"
"d[59113443,59081808,0.5]","1.0"
"d[59081840,59095757,0.5]","1.0"
"d[59125613,59112331,0.5]","1.0"
"d[59125637,59095758,0.5]","1.0"
"d[59095044,59095027,0.5]","1.0"
"d[59099947,59099941,0.5]","1.0"
"d[59125630,59116291,0.5]","1.0"
"d[59123928,59146259,0.5]","1.0"
"d[59156807,59162550,0.5]","1.0"
"d[59079983,59106124,0.5]","1.0"
"d[59098203,59098217,0.5]","1.0"
"d[59095775,59095776,0.5]","1.0"
"d[59146293,59082686,0.5]","1.0"
"d[59106218,59106220,0.5]","1.0"
"d[59106630,59106632,0.5]","1.0"
"d[59090438,59090444,0.5]","1.0"
"d[59116284,59096600,0.5]","1.0"
"d[59081605,59123873,0.5]","1.0"
"d[59079984,59079983,0.5]","1.0"
"d[59102637,59125643,0.5]","1.0"
"d[59081605,59081615,0.5]","1.0"
"d[59100424,59100426,0.5]","1.0"
"d[3590703103,59112339,0.5]","1.0"
"d[59123911,59138750,0.5]","1.0"
"d[59100598,59081566,0.5]","1.0"
"d[59125598,59102544,0.5]","1.0"
"d[59094292,59113445,0.5]","1.0"
"d[59126151,59126150,0.5]","1.0"
"d[59103582,59090438,0.5]","1.0"
"d[59102544,59120113,0.5]","1.0"
"d[3590703099,59101482,0.5]","1.0"
"d[59145411,59096596,0.5]","1.0"
"d[59081566,59112364,0.5]","1.0"
"d[59123892,59101369,0.5]","1.0"
"d[59090420,59125598,0.5]","1.0"
"d[59084990,59084975,0.5]","1.0"
"d[59085833,57378616,0.5]","1.0"
"d[59116687,59115372,0.5]","1.0"
"d[59080788,59095026,0.5]","1.0"
"d[59125637,59095757,0.5]","1.0"
"d[59103582,59090420,0.5]","1.0"
"d[59081845,59097709,0.5]","1.0"
"d[59112341,59112343,0.5]","1.0"
"d[59095026,59094967,0.5]","1.0"
"d[59145427,59102119,0.5]","1.0"
"d[59140891,59103180,0.5]","1.0"
"d[59099694,59102731,0.5]","1.0"
"d[59080788,59080775,0.5]","1.0"
"d[59103180,59079200,0.5]","1.0"
"d[59113590,59118611,0.5]","1.0"
"d[59100424,59128069,0.5]","1.0"
"d[59081564,59095700,0.5]","1.0"
"d[59120113,59120109,0.5]","1.0"
"d[59106630,59168362,0.5]","1.0"
"d[59102119,59102118,0.5]","1.0"
"d[59112331,59112334,0.5]","1.0"
"d[59123905,59129094,0.5]","1.0"
"d[59081808,59124270,0.5]","1.0"
"d[59095834,59095835,0.5]","1.0"
"d[59158861,59158864,0.5]","1.0"
"d[59138750,59116291,0.5]","1.0"
"d[59100598,59100604,0.5]","1.0"
"d[59095026,59123853,0.5]","1.0"
"d[59084971,59081682,0.5]","1.0"
"d[59101390,59101386,0.5]","1.0"
"d[59116286,59129053,0.5]","1.0"
"d[59094292,59118652,0.5]","1.0"
"d[59081566,59081564,0.5]","1.0"
"d[59129073,59133314,0.5]","1.0"
"d[59106215,3590703099,0.5]","1.0"
"d[59080764,59082950,0.5]","1.0"
"d[59115369,59115372,0.5]","1.0"
"d[59081845,59106630,0.5]","1.0"
"d[59082950,4230838749,0.5]","1.0"
"d[59099687,59099688,0.5]","1.0"
"d[59125613,59079984,0.5]","1.0"
"d[59084975,59084971,0.5]","1.0"
"d[59081782,59146293,0.5]","1.0"
"d[59101483,59101482,0.5]","1.0"
"d[59105502,59101390,0.5]","1.0"
"d[59143486,59123898,0.5]","1.0"
"d[59112347,59124459,0.5]","1.0"
"d[59096556,59096570,0.5]","1.0"
"d[59091076,59091067,0.5]","1.0"
"d[59124270,59101589,0.5]","1.0"
"d[59104418,59164150,0.5]","1.0"
"d[59113445,59113443,0.5]","1.0"
"d[59140912,59099687,0.5]","1.0"
"d[59081808,59081790,0.5]","1.0"
"d[59096600,59129064,0.5]","1.0"
"d[59090428,59090438,0.5]","1.0"
"d[59110213,59110218,0.5]","1.0"
"d[59123919,59125620,0.5]","1.0"
"d[59101369,59101363,0.5]","1.0"
"d[59126206,59116279,0.5]","1.0"
"d[59146899,59123928,0.5]","1.0"
"d[59146231,59116279,0.5]","1.0"
"d[59103553,59120113,0.5]","1.0"
"d[59081790,59081782,0.5]","1.0"
"d[59095027,59095026,0.5]","1.0"
"d[59140891,59099687,0.5]","1.0"
"d[59099694,59099697,0.5]","1.0"
"d[59123246,59090484,0.5]","1.0"
"d[59129085,59154513,0.5]","1.0"
"d[59104191,59140912,0.5]","1.0"
"d[59081615,59081625,0.5]","1.0"
"d[59147503,59155649,0.5]","1.0"
"d[59123924,59154485,0.5]","1.0"
"d[59115384,59115071,0.5]","1.0"
"d[59110286,59110295,0.5]","1.0"
"d[59106154,59106160,0.5]","1.0"
"d[59095054,59095055,0.5]","1.0"
"d[59123919,59125613,0.5]","1.0"
"d[59133212,59097688,0.5]","1.0"
"d[59083465,8978607476,0.5]","1.0"
"d[59100604,59100605,0.5]","1.0"
"d[59112331,59123911,0.5]","1.0"
"d[3590703103,3590703099,0.5]","1.0"
"d[59129094,59129101,0.5]","1.0"
"d[59115076,59129525,0.5]","1.0"
"d[59094967,59094968,0.5]","1.0"
"d[59112341,59147503,0.5]","1.0"
"d[59118652,59124270,0.5]","1.0"
"d[59168031,59168033,0.5]","1.0"
"d[59118605,59113443,0.5]","1.0"
"d[59146293,59146308,0.5]","1.0"
"d[59100604,4230839015,0.5]","1.0"
"d[59118605,59124248,0.5]","1.0"
"d[59102637,59102641,0.5]","1.0"
"d[59096596,59096589,0.5]","1.0"
"d[59128069,59158197,0.5]","1.0"
"d[59107279,59107281,0.5]","1.0"
"d[59100417,59100423,0.5]","1.0"
"d[59079200,59096486,0.5]","1.0"
"d[59105510,59104418,0.5]","1.0"
"d[59112337,59129085,0.5]","1.0"
"d[59121412,59121420,0.5]","1.0"
"d[59108226,59108232,0.5]","1.0"
"d[59103180,59103172,0.5]","1.0"
"d[59123873,59168101,0.5]","1.0"
"d[59113454,59113465,0.5]","1.0"
"d[59096600,59096602,0.5]","1.0"
"d[59146308,59146313,0.5]","1.0"
"d[59146308,59110359,0.5]","1.0"
"d[59097688,59097687,0.5]","1.0"
"d[59083465,59083462,0.5]","1.0"
"d[59096486,59085833,0.5]","1.0"
"d[59081845,59097341,0.5]","1.0"
"d[59146231,59158951,0.5]","1.0"
"d[59108758,59108749,0.5]","1.0"
"d[59099941,59108235,0.5]","1.0"
"d[59112343,59093358,0.5]","1.0"
"d[59123246,59101098,0.5]","1.0"
"d[59099688,59099705,0.5]","1.0"
"d[59084971,59140961,0.5]","1.0"
"d[59123881,59123966,0.5]","1.0"
"d[59147503,59147494,0.5]","1.0"
"d[59080775,59107322,0.5]","1.0"
"d[59081564,59081555,0.5]","1.0"
"d[59101386,59101385,0.5]","1.0"
"d[59095775,59117577,0.5]","1.0"
"d[59140912,59140975,0.5]","1.0"
"d[59104431,59104408,0.5]","1.0"
"d[59112364,59101589,0.5]","1.0"
"d[59120062,59120066,0.5]","1.0"
"d[59079200,59079187,0.5]","1.0"
"d[59106215,59106214,0.5]","1.0"
"d[59105502,59105495,0.5]","1.0"
"d[59079187,59102086,0.5]","1.0"
"d[59099941,59099926,0.5]","1.0"
"d[59118652,59161664,0.5]","1.0"
"d[59120109,59133777,0.5]","1.0"
"d[59095809,59095779,0.5]","1.0"
"d[59133203,3584201894,0.5]","1.0"
"d[59101483,59095809,0.5]","1.0"
"d[59104418,59104428,0.5]","1.0"
"d[59084975,4230838774,0.5]","1.0"
"d[59105510,59105503,0.5]","1.0"
"d[59116270,59161215,0.5]","1.0"
"d[59096486,59096497,0.5]","1.0"
"d[59101386,59110431,0.5]","1.0"
"d[57378616,57378620,0.5]","1.0"
"d[59082950,59082984,0.5]","1.0"
"d[59082376,59123953,0.5]","1.0"
"d[59082151,4231830135,0.5]","1.0"
"d[59082686,59082702,0.5]","1.0"
"d[59115377,59154485,0.45]","1.0"
"d[59112870,59117109,0.45]","1.0"
"d[59125643,59126151,0.45]","1.0"
"d[59154488,59146899,0.45]","1.0"
"d[59117099,59146264,0.45]","1.0"
"d[59146264,59146263,0.45]","1.0"
"d[59116300,59116298,0.45]","1.0"
"d[59095757,59095758,0.45]","1.0"
"d[59116270,59108226,0.45]","1.0"
"d[59112339,59112341,0.45]","1.0"
"d[59158861,59117596,0.45]","1.0"
"d[59112331,59129085,0.45]","1.0"
"d[59125630,59125637,0.45]","1.0"
"d[59123932,59146263,0.45]","1.0"
"d[59146263,59146259,0.45]","1.0"
"d[59116306,59133185,0.45]","1.0"
"d[59094967,59080765,0.45]","1.0"
"d[59123924,59146257,0.45]","1.0"
"d[59080765,59080764,0.45]","1.0"
"d[59168031,59116687,0.45]","1.0"
"e_in[59146257]","0.136237"
"e_in[59146263]","0.136595"
"e_in[59146274]","0.9556139999999996"
"e_in[59146293]","0.6712819999999997"
"e_in[59154485]","0.11938899999999998"
"e_in[59154488]","0.274119"
"e_in[59146308]","1.4303519999999996"
"e_in[59146313]","1.3929629999999993"
"e_in[59154513]","0.0988"
"e_in[59080788]","0.255004"
"e_in[59105495]","0.533347"
"e_in[59105502]","0.10539600000000003"
"e_in[59105503]","0.28999900000000023"
"e_in[59105510]","0.5851770000000005"
"e_in[59097341]","0.9505270000000001"
"e_in[59097688]","0.06054200000000021"
"e_in[59097709]","0.926691"
"e_in[59146899]","0.144126"
"e_in[59106124]","0.02112300000000001"
"e_in[59081555]","0.5383179999999996"
"e_in[59081564]","0.6910669999999999"
"e_in[59081566]","0.7576869999999999"
"e_in[59106145]","0.262854"
"e_in[59106154]","0.420717"
"e_in[59106160]","0.371208"
"e_in[59081615]","0.16229600000000002"
"e_in[59081625]","0.11230600000000002"
"e_in[59106214]","0.1356880000000001"
"e_in[59106215]","0.06888200000000004"
"e_in[59106220]","0.46737599999999996"
"e_in[59081682]","0.10905700000000003"
"e_in[59098203]","0.5241679999999999"
"e_in[59098217]","0.3984569999999999"
"e_in[59081845]","0.951306"
"e_in[59155649]","0.7316309999999998"
"e_in[59147494]","0.7017119999999998"
"e_in[59147503]","0.799571"
"e_in[59147540]","0.2580259999999997"
"e_in[59106630]","0.9753150000000002"
"e_in[59106632]","0.9427549999999999"
"e_in[59082151]","0.878635"
"e_in[59090420]","0.5289630000000001"
"e_in[59164150]","6.938893903907228e-17"
"e_in[59090428]","0.40940899999999997"
"e_in[59090438]","0.29884499999999997"
"e_in[59090444]","0.33424000000000015"
"e_in[59123240]","0.3151709999999999"
"e_in[59123246]","0.7178439999999999"
"e_in[59090484]","0.6809649999999997"
"e_in[59115071]","0.15728699999999998"
"e_in[59115076]","0.16054500000000002"
"e_in[59082376]","0.53565"
"e_in[57378616]","0.22402000000000014"
"e_in[57378620]","0.05209499999999989"
"e_in[59115369]","0.980905"
"e_in[59115372]","0.830846"
"e_in[59115377]","0.08128700000000004"
"e_in[59082686]","0.059393999999999725"
"e_in[59082702]","0.7390529999999994"
"e_in[59107279]","0.219756"
"e_in[59107281]","0.197679"
"e_in[3590703099]","0.17527300000000007"
"e_in[3590703103]","0.3627950000000001"
"e_in[59107322]","0.28289299999999995"
"e_in[59091067]","0.41792199999999957"
"e_in[59091076]","0.4602629999999998"
"e_in[59091084]","0.4122929999999996"
"e_in[59123853]","0.13004"
"e_in[59123873]","0.6133069999999999"
"e_in[59123881]","0.102362"
"e_in[59123892]","0.36055999999999994"
"e_in[59123911]","0.12293"
"e_in[59123919]","0.14236"
"e_in[59123924]","0.25739"
"e_in[59123932]","0.116158"
"e_in[59082984]","0.7642919999999997"
"e_in[59123953]","0.45070499999999997"
"e_in[59156807]","0.11034299999999998"
"e_in[59099688]","0.07892800000000066"
"e_in[59099690]","0.04462300000000045"
"e_in[59099694]","0.03811100000000023"
"e_in[59099705]","0.040756000000000445"
"e_in[59083462]","0.027457999999999823"
"e_in[59083465]","0.07906400000000004"
"e_in[59124459]","0.9345760000000001"
"e_in[59116270]","0.471209"
"e_in[59116279]","0.14460899999999996"
"e_in[59116275]","0.59644"
"e_in[59116284]","0.250754"
"e_in[59116286]","0.28994"
"e_in[59116306]","0.125646"
"e_in[59099926]","2.7755575615628914e-17"
"e_in[59140891]","0.5025839999999999"
"e_in[59099941]","0.14711800000000028"
"e_in[59140912]","0.20641999999999996"
"e_in[59108232]","0.18513800000000002"
"e_in[59108235]","0.004621000000000042"
"e_in[59140975]","0.12091299999999998"
"e_in[59116687]","0.013727000000000057"
"e_in[59133185]","0.05496599999999999"
"e_in[59100417]","0.38920200000000016"
"e_in[59133189]","0.333308"
"e_in[59133192]","0.4425679999999999"
"e_in[59100424]","0.07507599999999999"
"e_in[59100426]","0.025414999999999993"
"e_in[59133200]","0.259394"
"e_in[59133203]","0.17967600000000003"
"e_in[59133212]","0.027371999999999994"
"e_in[59080764]","0.26039499999999993"
"e_in[59080765]","0.36418199999999995"
"e_in[8978607476]","0.006919999999999815"
"e_in[59133314]","0.14056"
"e_in[59133318]","0.273513"
"e_in[59108749]","0.08775400000000003"
"e_in[59108758]","0.217815"
"e_in[59100598]","0.9392859999999998"
"e_in[59100604]","0.8930519999999998"
"e_in[59100605]","0.8481409999999996"
"e_in[59117099]","0.17067900000000003"
"e_in[59117103]","0.29802999999999996"
"e_in[59117109]","0.454056"
"e_in[59158197]","0.3872110000000001"
"e_in[59125598]","0.11074399999999998"
"e_in[59125613]","0.0018409999999999852"
"e_in[59101042]","0.805805"
"e_in[59125620]","0.018989000000000023"
"e_in[59125630]","0.004860000000000026"
"e_in[59125637]","0.153813"
"e_in[59100423]","0.3451630000000001"
"e_in[59125643]","0.681878"
"e_in[59101098]","0.6027489999999998"
"e_in[59117577]","5.551115123125783e-17"
"e_in[59101335]","0.027904000000000224"
"e_in[59084971]","0.18678900000000004"
"e_in[59084975]","0.39744300000000005"
"e_in[59101363]","0.1273629999999997"
"e_in[59101369]","0.2631879999999999"
"e_in[59084990]","0.5172500000000001"
"e_in[59101385]","0.37295999999999974"
"e_in[59101386]","0.42411999999999994"
"e_in[59101390]","0.5188229999999999"
"e_in[59101482]","0.5795760000000001"
"e_in[59101483]","1.075402"
"e_in[59158861]","0.094839"
"e_in[59158864]","0.05756800000000001"
"e_in[59093358]","0.7479039999999999"
"e_in[59126150]","0.25537099999999996"
"e_in[59126151]","0.29847799999999997"
"e_in[59158951]","0.41980699999999993"
"e_in[59110218]","0.18477699999999994"
"e_in[59102086]","0.4169219999999999"
"e_in[59110286]","0.067981"
"e_in[59110295]","0.024664"
"e_in[59102119]","0.060517"
"e_in[59146231]","0.47688099999999994"
"e_in[59110359]","1.2782329999999995"
"e_in[59085833]","0.05209499999999989"
"e_in[59118605]","0.20930400000000002"
"e_in[59118611]","0.4211870000000001"
"e_in[59110431]","0.3347769999999997"
"e_in[59118652]","0.554774"
"e_in[59094292]","0.669195"
"e_in[59168031]","0.09063300000000002"
"e_in[59143486]","0.5525289999999999"
"e_in[59102544]","0.300318"
"e_in[59168101]","0.506052"
"e_in[59102641]","0.661884"
"e_in[59102731]","0.005713000000000003"
"e_in[59168362]","0.9009559999999999"
"e_in[59094967]","0.41822599999999993"
"e_in[59094968]","0.3847189999999999"
"e_in[59103172]","0.897751"
"e_in[59095026]","0.19192900000000002"
"e_in[59095027]","0.24923100000000004"
"e_in[59095044]","0.340647"
"e_in[59095054]","0.05773699999999995"
"e_in[59095055]","0.605599"
"e_in[59128065]","0.4014400000000001"
"e_in[59103553]","0.45874000000000015"
"e_in[59103582]","0.710081"
"e_in[59120062]","0.171554"
"e_in[59120066]","0.029104999999999992"
"e_in[4230838749]","0.9729689999999998"
"e_in[59120109]","0.13973700000000003"
"e_in[59120113]","0.24603100000000003"
"e_in[4230838774]","0.24407100000000004"
"e_in[59079187]","0.5067480000000001"
"e_in[59079200]","0.929054"
"e_in[59161207]","0.16459200000000002"
"e_in[4231830135]","0.688756"
"e_in[59161215]","0.357824"
"e_in[59095700]","0.5194279999999997"
"e_in[59095757]","0.075879"
"e_in[59095758]","0.052362000000000006"
"e_in[59095775]","0.25262900000000027"
"e_in[59095776]","0.19628400000000004"
"e_in[59095779]","0.6946019999999997"
"e_in[4230839015]","0.7857019999999997"
"e_in[59095809]","0.1354289999999999"
"e_in[59095834]","0.2960730000000005"
"e_in[59095835]","0.23542600000000025"
"e_in[59112331]","0.248862"
"e_in[59112337]","0.261205"
"e_in[59112343]","0.853339"
"e_in[59112347]","0.606829"
"e_in[59112364]","0.144985"
"e_in[59104191]","0.03487300000000001"
"e_in[59161664]","0.22233600000000003"
"e_in[59104408]","1.4351250000000002"
"e_in[59104418]","0.0873860000000003"
"e_in[59104428]","0.005460000000000062"
"e_in[59104431]","1.6217620000000001"
"e_in[59145411]","0.14054900000000006"
"e_in[59145427]","0.17675200000000002"
"e_in[59129053]","0.261023"
"e_in[59129064]","0.005793999999999991"
"e_in[59129073]","0.171531"
"e_in[59129085]","0.12067699999999999"
"e_in[59129094]","0.608578"
"e_in[59129101]","0.5412229999999999"
"e_in[59079984]","0.23833899999999997"
"e_in[59153751]","0.761169"
"e_in[reservoir]","2.0084070000000005"
"e_in[59112870]","0.68969"
"e_in[59096486]","0.627915"
"e_in[59096497]","0.4946649999999998"
"e_in[59096589]","0.5830070000000005"
"e_in[59096596]","5.551115123125783e-17"
"e_in[59096600]","0.10991"
"e_in[59104883]","0.024289"
"e_in[59104885]","0.648805"
"e_in[59129518]","0.061072"
"e_in[59129525]","0.08415600000000002"
"e_in[59121412]","0.05932500000000003"
"e_in[59121420]","0.052880000000000024"
"e_in[59162550]","0.06845099999999998"
"e_in[59113443]","0.090233"
"e_in[59113445]","0.311316"
"e_in[59113454]","0.326547"
"e_in[59113465]","0.19930399999999998"
"e_out[59146257]","0.136237"
"e_out[59146259]","0.26113000000000003"
"e_out[59146263]","0.136595"
"e_out[59146264]","0.7783999999999999"
"e_out[59146274]","0.9556139999999996"
"e_out[59146293]","1.6712819999999997"
"e_out[59154485]","0.11938899999999998"
"e_out[59154488]","0.274119"
"e_out[59146308]","1.4303519999999994"
"e_out[59146313]","1.3929629999999993"
"e_out[59080775]","0.43899599999999994"
"e_out[59154513]","0.0988"
"e_out[59080788]","0.255004"
"e_out[59113590]","0.7806709999999999"
"e_out[59105495]","0.533347"
"e_out[59105502]","0.91827"
"e_out[59105503]","0.28999900000000023"
"e_out[59105510]","0.5851770000000003"
"e_out[59097341]","0.9505270000000001"
"e_out[59097688]","0.060541999999999985"
"e_out[59097709]","0.926691"
"e_out[59146899]","0.144126"
"e_out[59138750]","0.7253649999999999"
"e_out[59106124]","0.19313299999999997"
"e_out[59081555]","0.5383179999999996"
"e_out[59081564]","0.6910669999999997"
"e_out[59081566]","0.7576869999999999"
"e_out[59106145]","0.262854"
"e_out[59106154]","0.420717"
"e_out[59106160]","0.371208"
"e_out[59081605]","0.723916"
"e_out[59081615]","0.16229600000000002"
"e_out[59081625]","0.11230600000000002"
"e_out[59106214]","0.1356880000000001"
"e_out[59106215]","0.3028160000000001"
"e_out[59106218]","0.49433299999999997"
"e_out[59106220]","0.46737599999999996"
"e_out[59081682]","0.10905700000000003"
"e_out[59081782]","0.9999999999999998"
"e_out[59081790]","0.09495899999999999"
"e_out[59081808]","0.116886"
"e_out[59098203]","0.5241679999999999"
"e_out[59098217]","0.3984569999999999"
"e_out[59081840]","1.0"
"e_out[59081845]","1.2599330000000002"
"e_out[59155649]","0.7316309999999998"
"e_out[59147494]","0.7017119999999998"
"e_out[59147503]","0.7995709999999998"
"e_out[59147540]","0.2580259999999997"
"e_out[59106630]","0.9753149999999999"
"e_out[59106632]","0.9427549999999999"
"e_out[59082151]","0.878635"
"e_out[59090420]","0.535281"
"e_out[59164150]","6.938893903907228e-17"
"e_out[59090428]","0.40940899999999997"
"e_out[59090438]","0.5635120000000001"
"e_out[59090444]","1.33424"
"e_out[59123240]","0.837788"
"e_out[59123246]","0.7178439999999997"
"e_out[59090484]","0.6809649999999997"
"e_out[59115071]","0.4065540000000001"
"e_out[59115076]","0.16054500000000002"
"e_out[59082376]","0.53565"
"e_out[57378616]","0.2240199999999999"
"e_out[57378620]","0.05209499999999989"
"e_out[59115369]","0.980905"
"e_out[59115372]","0.830846"
"e_out[59115377]","0.182669"
"e_out[59115384]","0.263787"
"e_out[59082686]","1.0593939999999995"
"e_out[59082702]","0.7390529999999994"
"e_out[59107279]","0.219756"
"e_out[59107281]","0.197679"
"e_out[3590703099]","1.175273"
"e_out[3590703103]","0.3627950000000001"
"e_out[59107322]","0.28289299999999995"
"e_out[59123827]","0.08570900000000001"
"e_out[59091067]","0.41792199999999957"
"e_out[59091076]","0.4602629999999996"
"e_out[59091084]","0.4122929999999996"
"e_out[59123853]","0.15889800000000004"
"e_out[59123873]","0.6133069999999999"
"e_out[59123881]","0.102362"
"e_out[59123892]","0.36055999999999994"
"e_out[59123898]","0.4239269999999999"
"e_out[59123905]","0.7313629999999999"
"e_out[59123911]","0.12293"
"e_out[59082950]","0.9999999999999998"
"e_out[59123919]","0.23830200000000007"
"e_out[59123924]","0.25739"
"e_out[59123928]","0.38354400000000005"
"e_out[59123932]","0.42191"
"e_out[59082984]","0.7642919999999997"
"e_out[59123953]","0.45070499999999997"
"e_out[59156807]","0.11034299999999998"
"e_out[59099687]","0.15547200000000067"
"e_out[59099688]","0.07892800000000044"
"e_out[59099690]","0.044623000000000225"
"e_out[59124270]","0.039164000000000004"
"e_out[59099694]","0.038111000000000006"
"e_out[59099705]","0.040756000000000445"
"e_out[59083462]","0.027457999999999823"
"e_out[59083465]","0.07906399999999981"
"e_out[59124459]","0.9345760000000001"
"e_out[59116270]","0.471209"
"e_out[59116279]","0.677296"
"e_out[59116275]","0.59644"
"e_out[59116284]","0.250754"
"e_out[59116286]","0.28994"
